Comune,Nucleo_ID,Densità_popolazione_km2,SI_mean_km,SI_St.Dv_km,SI_mean_min,SI_St.Dv_min,SI_norm_km_density,SI_norm_min_density,SP_mean_km,SP_St.Dv_km,SP_mean_min,SP_St.Dv_min,SP_norm_km_density,SP_norm_min_density,SS_mean_km,SS_St.Dv_km,SS_mean_min,SS_St.Dv_min,SS_norm_km_density,SS_norm_min_density
POFI,6005520031.0,884.3121375090728,2.088,,4.2,,0.0023611572333288003,0.004749454204971725,2.185,,4.566666666666666,,0.002470847009015052,0.0051640890958819545,1.566,,3.2333333333333334,,0.0017708679249966003,0.0036563258562083913
POFI,6005520014.0,856.4318455510174,2.179,,3.7499999999999996,,0.0025442771789949714,0.004378632134571429,2.276,,3.683333333333333,,0.0026575377968758858,0.004300789785512381,2.312,,3.7333333333333334,,0.0026995726653677716,0.004359171547306667
POFI,6005520017.0,1141.979940360779,2.425,,4.233333333333333,,0.0021235049008250387,0.0037070119918182812,2.522,,4.433333333333334,,0.0022084450968580405,0.003882146416628594,1.903,,3.066666666666667,,0.0016664040520701234,0.0026853945137581253
POFI,6005520013.0,574.3223822502547,3.17,,5.033333333333333,,0.00551954807608161,0.008763951203873008,3.268,,4.933333333333334,,0.005690183947203375,0.008589832968034472,3.304,,4.966666666666667,,0.0057528665121052485,0.00864787237998065
POFI,6005520022.999999,1078.9447577845922,3.9570000000000003,,7.366666666666666,,0.003667472288502469,0.0068276587967234905,4.055,,7.283333333333333,,0.0037583017765674778,0.006750422837484537,3.436,,6.25,,0.003184593071340531,0.005792696942921513
POFI,6005520011.999999,885.8797466979894,2.464,,4.766666666666667,,0.0027814158853775185,0.0053807152544505564,2.5619999999999994,,5.233333333333333,,0.002892040380818669,0.005907498566075087,2.598,,5.0,,0.002932677950572562,0.005644106910262822
POFI,6005520011.0,772.6248015884536,2.589,,4.25,,0.003350914952092176,0.0055007294501320005,2.686,,4.433333333333334,,0.003476461012483424,0.0057380158185690675,2.067,,3.1,,0.0026752959466877285,0.004012296775390401
POFI,6005526625.0,951.7967198751943,3.88,,6.233333333333334,,0.004076500705432953,0.0065490174563227,3.977,,6.416666666666667,,0.004178413223068777,0.006741635616802778,3.358,,4.95,,0.0035280642703205815,0.005200690332962143
POFI,6005526619.0,832.8772923579529,3.213,,5.766666666666667,,0.003857711129215324,0.006923789037807356,3.31,,5.966666666666667,,0.003974174863897517,0.007163920449523218,3.261,,5.733333333333333,,0.003915342668027131,0.006883767135854713
POFI,6005526628.0,625.0247165667494,2.107,,4.05,,0.003371066686088379,0.006479743748769784,2.204,,4.233333333333333,,0.0035262605487132357,0.00677306548225319,1.585,,2.95,,0.0025358997140247177,0.0047198133478693486
POFI,6005520022.0,1171.6459712331252,2.664,,4.816666666666666,,0.0022737243718733684,0.00411102567236864,2.761,,5.0,,0.0023565138854138024,0.004267500697960526,2.797,,5.05,,0.002387239890439118,0.004310175704940131
POFI,6005520027.0,754.3006679189197,3.075,,5.633333333333335,,0.00407662372682737,0.0074682862854615235,3.1720000000000006,,6.016666666666667,,0.004205219662275258,0.00797648328121778,2.553,,4.75,,0.0033845919917366743,0.006297223643066668
POFI,6005520033.999999,833.9975580870614,5.636,,8.516666666666667,,0.006757813551549578,0.010211860435420614,5.734,,8.666666666666666,,0.006875319890806472,0.01039171707714035,5.115,,7.416666666666666,,0.0061331114826430255,0.008892911729475875
POFI,6005526618.0,1027.8035886896898,3.386,,6.133333333333334,,0.0032944037530718206,0.005967417705898947,3.484,,6.333333333333333,,0.0033897527098943362,0.0061620074136999985,3.104,,5.283333333333333,,0.0030200322650723367,0.005140411447744473
POFI,6005526632.0,569.5880477324313,4.761,,6.65,,0.008358672586185516,0.011675104536470002,4.858,,6.866666666666666,,0.0085289711034844,0.012055496413598096,4.239,,5.583333333333333,,0.007442220771443058,0.009802406064454762
POFI,6005526609.0,778.4676121439917,3.717,,6.6,,0.004774765118054101,0.008478194721322857,3.814,,6.75,,0.004899368888958391,0.008670880964989287,3.434,,5.9333333333333345,,0.004411230405003438,0.007621811416138732
POFI,6005526608.0,977.7777470842478,1.519,,3.3,,0.0015535227760395318,0.003375000105945,1.616,,3.5,,0.0016527273246082184,0.0035795455669113637,1.567,,2.9,,0.0016026136866714592,0.002965909184012273
POFI,6005526720.0,954.278695980287,1.778,,2.9166666666666665,,0.0018631873555277703,0.0030564097039497543,1.875,,3.066666666666667,,0.001964834809681985,0.003213596488724313,1.911,,3.1,,0.002002559638027879,0.003248526885340882
POFI,6005526716.0,764.7882720187555,5.35,,8.166666666666666,,0.006995400159416667,0.010678336691944445,5.447,,8.35,,0.0071222326482883345,0.010918054454416667,4.828,,7.066666666666666,,0.006312858312086668,0.009240030117111112
PONTECORVO,6005610001.0,2184.125883875672,1.3730000000000002,0.9105188996757106,3.3416666666666663,1.7572337267336895,0.0006286267701583431,0.001529978968399463,1.6900000000000002,0.8030168117791807,4.1611111111111105,1.0954873767381315,0.0007737649246668608,0.001905160843443388,1.7614999999999998,0.40234375849514536,4.308333333333334,1.2845773191555614,0.0008065011330181509,0.00197256640065467
PONTECORVO,6005620003.0,656.9573514104267,2.02575,0.656425865324232,4.716666666666667,0.6177917664283546,0.003083533498256625,0.007179562960275001,2.2983333333333333,0.4967980810483605,4.977777777777778,0.4973075656118802,0.0034984513506075,0.0075770181536,2.683,0.2573868683519035,5.675,0.1532064692570854,0.0040839789588165,0.0086383080847125
PONTECORVO,6005610002.0,1178.7062291838288,6.82275,1.1848317391089753,10.770833333333332,2.3536565327324364,0.005788337951454006,0.009137843736340799,6.970000000000001,1.4211952715935976,11.083333333333334,2.843755341875324,0.005913263056924909,0.00940296492791742,6.645,1.1200571413994918,10.283333333333333,2.3570226039551576,0.0056375370176852254,0.008724254677481275
PONTECORVO,6005620001.999999,567.1114982124282,2.908,0.5751214364520476,4.845833333333333,1.5472421702284787,0.00512773944659243,0.00854476297625372,3.056666666666666,0.5855086108105784,4.988888888888889,1.8029553927227782,0.005389886603078011,0.008797015938865968,3.3915,0.949644407133533,5.75,2.993418707023051,0.005980305479064039,0.010139099662278704
PONTECORVO,6005620001.0,1555.9155706743952,2.27875,0.8082579518115901,4.745833333333334,1.703339584680853,0.0014645717563018538,0.003050186927094188,2.3366666666666664,0.9689965600214138,4.838888888888888,2.0388131987161695,0.0015017952842093243,0.0031099945138999556,2.7195,1.3937074657186852,5.683333333333334,3.0641293851417055,0.0017478454816293543,0.003652726047898571
PONTECORVO,6005620007.0,663.7188129432761,5.43625,1.2766804285594207,8.291666666666666,2.65631672029495,0.008190592000689006,0.012492740155875773,5.574666666666666,1.5296294758317561,8.605555555555556,3.2383266140491855,0.00839913915042679,0.012965664657588994,5.2335,1.248043468794256,7.550000000000001,3.3234018715767735,0.007885116253962918,0.011375299076606483
PONTECORVO,6005620010.0,779.529827554051,7.2982499999999995,1.2766804285594207,10.658333333333333,2.685506366487416,0.009362374269756795,0.013672771658752603,7.436666666666666,1.5296294758317561,10.927777777777777,3.2005352561604323,0.009539938567842706,0.014018421606862846,7.096,1.2473363620130693,9.683333333333334,2.993418707023052,0.0091029230045825,0.012422017722807292
PONTECORVO,6005620008.0,517.6926553414987,4.38925,1.2766804285594209,7.329166666666667,2.654987445042506,0.008478486134026002,0.014157370383846653,4.527666666666667,1.5296294758317561,7.844444444444444,3.1272251337307067,0.008745858416090465,0.015152705690347905,4.187,1.2473363620130697,6.875000000000001,3.170195402319688,0.008087810319113034,0.013280080234989755
PONTECORVO,6005620009.000001,662.9880552479354,5.947500000000001,1.2771224164764576,8.4375,2.60978837654902,0.008970749854272765,0.012726473626805623,6.085999999999999,1.5301375755140452,8.844444444444443,3.2364389438141785,0.009179652562102401,0.013340277210781596,5.745,1.2473363620130693,7.666666666666666,3.13484006326036,0.008665314487229429,0.011563808134973997
PONTECORVO,6005626604.0,648.2633333048526,2.5475,0.9423108121350761,5.445833333333333,1.6893662519812964,0.00392973020240528,0.008400649942008015,2.771,1.0286121718120975,6.01111111111111,1.6657775406142366,0.0042744975037743,0.009272637834483725,2.655,0.3917371567773472,5.541666666666667,0.5067598598503591,0.004095557875323265,0.008548480813213973
PONTECORVO,6005626606.0,537.5347766286488,4.45175,1.1848317391089755,8.066666666666666,2.36455304679576,0.008281789743764712,0.015006780988682807,4.598999999999999,1.4211952715935976,8.388888888888888,2.8035856670686186,0.008555725508299862,0.015606225408340934,4.274,1.120057141399491,7.433333333333333,2.2863119258365043,0.007951113464334338,0.013828562646596139
PONTECORVO,6005626604.999999,564.7186140964692,2.6135,1.184373955584412,5.483333333333333,2.2404943237631323,0.004627968575432053,0.00970985052813689,2.760666666666667,1.4206746050145804,5.655555555555555,2.683298826555215,0.004888570338846791,0.010014820504197925,2.4354999999999998,1.1193500346183047,5.083333333333334,2.474873734152916,0.004312767348561226,0.009001533164382224
POSTA FIBRENO,6005710001.0,524.8292201465491,1.685,,2.9,,0.003210568191171776,0.005525606975903947,1.806,,4.683333333333334,,0.003441119378787079,0.008923537702465569,5.721,,8.75,,0.010900688796257408,0.01667209001350329
POSTA FIBRENO,6005710002.0,812.4383402660787,0.479,,1.6333333333333333,,0.0005895832043612373,0.0020104089779889095,2.18,,5.75,,0.002683280554295402,0.007077460177614019,4.722,,7.483333333333333,,0.005812133384120591,0.009210955419561432
RIPI,6005810001.0,968.0487116535743,5.201,,6.916666666666667,,0.005372663521359272,0.007144957256181819,4.918,0.40022243815158576,6.475,0.6246109900481173,0.005080322860612364,0.006688712997654545,5.201,,6.916666666666667,,0.005372663521359272,0.007144957256181819
RIPI,6005820003.0,1671.5033905079567,7.892,,10.083333333333334,,0.004721498050686983,0.006032493496928588,7.609,0.4002224381515864,9.625,0.6481812160876694,0.004552189390227731,0.005758289247068196,7.892,,10.083333333333334,,0.004721498050686983,0.006032493496928588
RIPI,6005810002.0,1131.3397032271291,3.453,,6.2,,0.003052133669622281,0.005480228425038558,3.8295000000000003,0.5324514062334706,6.758333333333334,0.7896025723249778,0.0033849249602718,0.005973743619228859,3.453,,6.2,,0.003052133669622281,0.005480228425038558
RIPI,6005810004.0,991.4919422883473,3.187,,4.783333333333333,,0.0032143478570733066,0.004824379431963388,2.904,0.40022243815158576,4.333333333333333,0.6363961030678927,0.002928919415419166,0.004370517952301327,3.187,,4.783333333333333,,0.0032143478570733066,0.004824379431963388
RIPI,6005810003.000001,1448.379840090398,0.615,,1.4,,0.0004246123723743738,0.0009665972704457289,0.986,0.5246732316404182,2.0500000000000003,0.919238815542512,0.0006807606490424919,0.0014153745745812461,0.615,,1.4,,0.0004246123723743738,0.0009665972704457289
RIPI,6005820005.0,1381.1496705155635,6.5440000000000005,,8.516666666666667,,0.004738081715327217,0.006166360423115851,6.2615,0.399515331370399,8.049999999999999,0.6599663291074451,0.004533541971351064,0.0058284776602053915,6.5440000000000005,,8.516666666666667,,0.004738081715327217,0.006166360423115851
RIPI,6005820032.0,1716.0261662926855,1.199,,2.283333333333333,,0.0006987072945340499,0.0013305935411615907,0.9165000000000001,0.3995153313703994,1.75,0.7542472332656507,0.0005340827651713568,0.001019797969503409,1.199,,2.283333333333333,,0.0006987072945340499,0.0013305935411615907
RIPI,6005820020.000001,1073.8535947468176,4.956,,6.75,,0.004615154267066057,0.006285773063497959,4.6735,0.39951533137039963,6.291666666666666,0.6481812160876688,0.004352083024038179,0.0058589613122727886,4.956,,6.75,,0.004615154267066057,0.006285773063497959
RIPI,6005820028.0,551.9312498591738,3.105,,5.066666666666666,,0.005625700666146818,0.009179887292048484,2.822,0.40022243815158576,4.6000000000000005,0.6599663291074439,0.005112955645689636,0.008334371357254546,3.105,,5.066666666666666,,0.005625700666146818,0.009179887292048484
RIPI,6005820012.0,1079.6404742763805,1.748,,2.8333333333333335,,0.001619057493348961,0.002624330414467233,1.465,0.400222438151586,2.275,0.7896025723249782,0.001356933196656881,0.002107182950439866,1.748,,2.8333333333333335,,0.001619057493348961,0.002624330414467233
RIPI,6005826623.000001,1320.373857223433,3.907,,6.866666666666666,,0.0029590104186218063,0.005200547276137634,3.5240000000000005,0.5416437943888954,6.241666666666665,0.8838834764831844,0.0026689410584139358,0.004727196492508601,3.907,,6.866666666666666,,0.0029590104186218063,0.005200547276137634
RIPI,6005826611.0,568.0963264607169,2.901,,4.783333333333333,,0.005106528355980489,0.008419933575585433,3.2775,0.5324514062334704,5.358333333333333,0.8131727983645299,0.0057692680753967775,0.009432085869514693,2.901,,4.783333333333333,,0.005106528355980489,0.008419933575585433
RIPI,6005826602.0,570.5135022130847,2.005,,3.55,,0.00351437782317576,0.0062224644749496,2.3815,0.5324514062334704,4.158333333333333,0.8603132504436329,0.004174309618899288,0.0072887553356804,2.005,,3.55,,0.00351437782317576,0.0062224644749496
RIPI,6005826635.999999,643.4677810058841,2.147,,3.716666666666667,,0.0033366083949747387,0.005775994970341304,2.5235,0.5324514062334704,4.366666666666667,0.9192388155425116,0.0039217192756025865,0.006786146557082609,2.147,,3.716666666666667,,0.0033366083949747387,0.005775994970341304
RIPI,6005820025.0,1799.2088776484013,1.297,,3.5,,0.0007208723879215195,0.0019452994276987804,1.6514999999999997,0.5013387078612621,3.425,0.10606601717798206,0.0009179034299555815,0.0019036144399623778,1.297,,3.5,,0.0007208723879215195,0.0019452994276987804
RIPI,6005820026.0,905.3530442604206,2.14,,3.466666666666667,,0.002363718787457282,0.003829077163482201,1.8570000000000002,0.400222438151586,2.9833333333333334,0.683536555146996,0.0020511335459383983,0.0032952154435736247,2.14,,3.466666666666667,,0.002363718787457282,0.003829077163482201
RIPI,6005820049.0,1235.0417965356037,5.891,,7.583333333333333,,0.004769879057149929,0.0061401430741900576,5.608499999999999,0.39951533137039963,7.1416666666666675,0.6246109900481166,0.00454114185911142,0.0057825303456932745,5.891,,7.583333333333333,,0.004769879057149929,0.0061401430741900576
RIPI,6005826646.999999,1174.5989054118193,3.046,,5.216666666666667,,0.0025932256415070127,0.004441232358238646,2.663,0.5416437943888954,4.608333333333333,0.8603132504436329,0.0022671568888158813,0.003923325070456824,3.046,,5.216666666666667,,0.0025932256415070127,0.004441232358238646
RIPI,6005820021.0,985.6071278540586,5.704,,7.833333333333333,,0.005787295808644563,0.007947723907383547,5.4215,0.399515331370399,7.366666666666667,0.6599663291074439,0.005500670446452752,0.007474242483113889,5.704,,7.833333333333333,,0.005787295808644563,0.007947723907383547
RIPI,6005820035.0,760.7621450298211,2.8420000000000005,,4.716666666666667,,0.0037357274130518114,0.006199922929237992,3.2180000000000004,0.5317442994522836,5.3,0.8249579113843056,0.00422996861900096,0.006966697849815129,2.8420000000000005,,4.716666666666667,,0.0037357274130518114,0.006199922929237992
RIPI,6005826648.0,685.0157486013223,3.4190000000000005,,5.45,,0.004991126126634281,0.007956021465386614,3.136,0.40022243815158576,5.0,0.636396103067893,0.004577996938615122,0.00729910226182258,3.4190000000000005,,5.45,,0.004991126126634281,0.007956021465386614
RIPI,6005826651.0,705.7053988415711,1.8309999999999997,,3.216666666666667,,0.0025945670856502177,0.004558087088389697,2.2074999999999996,0.5324514062334704,3.8333333333333335,0.8720983634634086,0.0031280758282757268,0.00543191725559394,1.8309999999999997,,3.216666666666667,,0.0025945670856502177,0.004558087088389697
RIPI,6005826630.0,711.6746118794829,4.141,,6.7,,0.005818670402002832,0.0094144148015984,4.5175,0.5324514062334704,7.258333333333334,0.7896025723249778,0.00634770430839116,0.010198949368398267,4.141,,6.7,,0.005818670402002832,0.0094144148015984
RIPI,6005826652.0,1164.0608252756606,2.93,,4.833333333333333,,0.0025170506011197038,0.004152131253269136,2.6475,0.3995153313703993,4.375,0.6481812160876684,0.002274365688213111,0.0037583946689074077,2.93,,4.833333333333333,,0.0025170506011197038,0.004152131253269136
RIPI,6005826646.0,2044.599779787574,4.523,,6.483333333333333,,0.0022121688776029907,0.0031709547254313636,4.24,0.40022243815158576,6.033333333333333,0.636396103067893,0.0020737554811047273,0.002950862752200909,4.523,,6.483333333333333,,0.0022121688776029907,0.0031709547254313636
RIPI,6005826714.0,1120.1080069314078,4.653,,6.266666666666667,,0.004154063689578586,0.005594698571823011,4.370499999999999,0.399515331370399,5.808333333333333,0.6481812160876688,0.003901855868322202,0.005185511841171062,4.653,,6.266666666666667,,0.004154063689578586,0.005594698571823011
RIPI,6005826739.0,1726.7579841642569,7.097,,9.1,,0.004110014295625172,0.0052699915584315995,6.814,0.4002224381515864,8.641666666666667,0.6481812160876681,0.003946123349357464,0.005004561580671767,7.097,,9.1,,0.004110014295625172,0.0052699915584315995
RIPI,6005826745.0,1423.5397025682137,3.822,,5.6,,0.002684856624023,0.003933855859374359,3.5389999999999997,0.4002224381515861,5.125,0.6717514421272196,0.0024860564082724744,0.0036001805855881415,3.822,,5.6,,0.002684856624023,0.003933855859374359
RIPI,6005826707.000001,1219.52405437145,1.388,,2.6333333333333333,,0.001138148931974436,0.0021593123349178786,1.7645,0.5324514062334704,3.2583333333333333,0.8838834764831844,0.0014468759297326316,0.002671807351116742,1.388,,2.6333333333333333,,0.001138148931974436,0.0021593123349178786
ROCCA D'ARCE,6005910001.0,1433.4901425475593,5.055,,8.016666666666667,,0.0035263583961703373,0.005592411436063082,5.055,,8.016666666666667,,0.0035263583961703373,0.005592411436063082,4.485,,6.666666666666667,,0.003128727479094751,0.004650654000884059
ROCCA D'ARCE,6005920003.0,832.0372167973173,1.6410000000000002,,3.1333333333333333,,0.001972267546296243,0.0037658571877279465,1.6410000000000002,,3.1333333333333333,,0.001972267546296243,0.0037658571877279465,3.146,,4.733333333333333,,0.003781080865720889,0.0056888480920996645
ROCCA D'ARCE,6005910002.0,555.3132315896825,5.264,,8.383333333333333,,0.009479334725972345,0.015096584875772825,5.264,,8.383333333333333,,0.009479334725972345,0.015096584875772825,2.383,,4.25,,0.004291271780393636,0.007653338257101533
ROCCA D'ARCE,6005910004.000001,413.62810816785185,0.6989999999999998,,1.2833333333333334,,0.0016899238378556784,0.003102626025629167,0.6989999999999998,,1.2833333333333334,,0.0016899238378556784,0.003102626025629167,3.366,,5.916666666666667,,0.00813774483293593,0.014304314793485122
ROCCA D'ARCE,6005910003.0,2762.483509959257,4.033,,6.833333333333333,,0.0014599182168727161,0.0024736195921886664,4.033,,6.833333333333333,,0.0014599182168727161,0.0024736195921886664,4.002,,8.033333333333333,,0.0014486964304301039,0.0029080113254510665
ROCCASECCA,6006010001.0,2021.8977088606669,8.551000000000002,4.37699097554473,14.783333333333331,7.636753236814714,0.00422919515785913,0.007311612881575347,3.958,2.661549924386165,7.058333333333333,4.25442580013906,0.001957566885136994,0.0034909448200080716,5.022,,8.6,,0.0024838051786654834,0.004253429816113731
ROCCASECCA,6006010004.0,788.9401966616284,6.836499999999999,8.94419367522864,11.624999999999998,14.578184805462655,0.008665422333566472,0.014734957160492976,1.9375,2.3384021253839125,3.375,3.853731957466684,0.0024558261934154962,0.00427789078853022,0.422,,1.333333333333333,,0.0005348947889658526,0.0016900309288020617
ROCCASECCA,6006010003.000001,1327.196334964764,6.977499999999999,6.016771601116332,12.091666666666667,10.359114344382922,0.005257323137639049,0.009110684190510284,2.3845,1.0217692988145615,4.575,1.26100709311601,0.0017966445032891888,0.003447116209917399,2.289,,3.933333333333333,,0.001724688306994738,0.002963640894500933
SAN BIAGIO SARACINISCO,6006110001.0,2256.9110314416007,11.278,,18.85,,0.004997095518114502,0.008352123649269228,0.292,,0.65,,0.00012938037695419706,0.00028800426376790445,12.194,,18.833333333333332,,0.005402959988285888,0.00834473892455723
SAN BIAGIO SARACINISCO,6006126603.999999,264.3668881275097,13.339,,22.2,,0.05045639449962554,0.08397420780356,1.871,,3.433333333333333,,0.007077285711732467,0.012987002107757778,14.255,,21.45,,0.053921276227015674,0.08113724132371
SAN DONATO VAL DI COMINO,6006210001.0,1833.6700592156053,0.657,,1.85,,0.0003582978282805397,0.001008905604747334,0.63,,1.7666666666666666,,0.00034357325999503804,0.0009634594063352919,0.116,,0.6166666666666667,,6.326110818956256e-05,0.00033630186824911134
SAN DONATO VAL DI COMINO,6006220010.999999,339.3533738707483,2.065,,3.1333333333333333,,0.0060851023122183824,0.009233246446303921,2.038,,2.9833333333333334,,0.006005539231138529,0.008791229329193628,2.116,,2.933333333333333,,0.006235388132035883,0.008643890290156863
SAN DONATO VAL DI COMINO,6006226602.999999,367.90932453321835,3.268,,6.266666666666667,,0.008882623467470539,0.01703318249576154,3.241,,6.216666666666666,,0.008809235819483481,0.016897279443933655,2.599,,4.416666666666667,,0.007064240634013444,0.01200476957812981
SAN GIORGIO A LIRI,6006310001.0,1194.134130004827,1.068,,2.3333333333333335,,0.0008943718910334494,0.001953996016614902,1.32,,3.2333333333333334,,0.0011054034608278588,0.002707680194452078,1.068,,2.3333333333333335,,0.0008943718910334494,0.001953996016614902
SAN GIORGIO A LIRI,6006320003.0,1179.8386203951893,1.035,,2.1333333333333333,,0.0008772386173062589,0.0018081568923542857,1.163,,2.5166666666666666,,0.0009857280308475161,0.0021330600839491965,1.035,,2.1333333333333333,,0.0008772386173062589,0.0018081568923542857
SAN GIORGIO A LIRI,6006320002.0,1176.3960646376734,1.435,,3.1666666666666665,,0.0012198272700291426,0.0026918371812489792,1.334,,2.8333333333333335,,0.0011339718315114121,0.0024084858990122446,1.435,,3.1666666666666665,,0.0012198272700291426,0.0026918371812489792
SAN GIORGIO A LIRI,6006320000.999999,409.0448205873581,1.6130000000000002,,3.0333333333333337,,0.0039433331479025975,0.007415650267806084,1.5990000000000002,,3.15,,0.0039091070697434924,0.007700867585798624,1.6130000000000002,,3.0333333333333337,,0.0039433331479025975,0.007415650267806084
SAN GIORGIO A LIRI,6006320007.0,838.9042915102114,0.95,,2.25,,0.0011324295388807609,0.002682069960507065,1.078,,2.6333333333333333,,0.0012850095188562739,0.0031390152130378983,0.95,,2.25,,0.0011324295388807609,0.002682069960507065
SAN GIORGIO A LIRI,6006320010.000001,2231.88761234345,3.285,,5.033333333333333,,0.0014718483053682066,0.0022551912137047103,3.537,,5.766666666666667,,0.0015847572164649458,0.002583762119012681,3.285,,5.033333333333333,,0.0014718483053682066,0.0022551912137047103
SAN GIORGIO A LIRI,6006320014.0,1598.235978779389,0.8179999999999998,,1.8333333333333333,,0.0005118142820340749,0.0011470980241187498,0.717,,1.4,,0.00044861960906898745,0.0008759657638724999,0.8179999999999998,,1.8333333333333333,,0.0005118142820340749,0.0011470980241187498
SAN GIORGIO A LIRI,6006326617.0,1113.9510385128344,4.173,,7.416666666666668,,0.003746125148885456,0.00665798263141636,4.072,,7.0,,0.003655456891028415,0.00628393866335926,4.173,,7.416666666666668,,0.003746125148885456,0.00665798263141636
SAN GIORGIO A LIRI,6006326603.999999,1184.1402394905635,2.728,,5.35,,0.002303781181504,0.0045180459388,2.98,,6.15,,0.00251659381264,0.0051936415932,2.728,,5.35,,0.002303781181504,0.0045180459388
SAN GIORGIO A LIRI,6006326614.999999,694.2893842486648,2.21,,4.166666666666667,,0.00318311074623672,0.0060013400193,2.461,,4.95,,0.0035446314689993514,0.0071295919429284,2.21,,4.166666666666667,,0.00318311074623672,0.0060013400193
SAN GIORGIO A LIRI,6006326609.0,903.4667681867619,3.102,,4.6,,0.0034334411726351,0.005091498837563334,3.3529999999999998,,5.4,,0.0037112599135543166,0.005976976896270001,3.102,,4.6,,0.0034334411726351,0.005091498837563334
SAN GIOVANNI INCARICO,6006410001.0,367.02801013018643,2.276,,3.45,,0.006201161593069403,0.009399827546612232,2.276,,3.45,,0.006201161593069403,0.009399827546612232,2.276,,3.45,,0.006201161593069403,0.009399827546612232
SAN GIOVANNI INCARICO,6006410002.0,842.2766434598278,2.632,,4.566666666666666,,0.0031248640460793363,0.005421813251176153,2.632,,4.566666666666666,,0.0031248640460793363,0.005421813251176153,2.632,,4.566666666666666,,0.0031248640460793363,0.005421813251176153
SAN GIOVANNI INCARICO,6006420001.999999,497.3104882911262,2.378,,3.816666666666667,,0.004781720989177923,0.007674615268585257,2.378,,3.816666666666667,,0.004781720989177923,0.007674615268585257,2.378,,3.816666666666667,,0.004781720989177923,0.007674615268585257
SAN GIOVANNI INCARICO,6006420007.0,405.9429178540014,2.371,,3.7,,0.0058407226625215745,0.00911458197019394,2.371,,3.7,,0.0058407226625215745,0.00911458197019394,2.371,,3.7,,0.0058407226625215745,0.00911458197019394
SAN GIOVANNI INCARICO,6006410003.000001,1876.2808611460264,0.141,,0.7166666666666667,,7.514866399792494e-05,0.00038196129455210075,0.141,,0.7166666666666667,,7.514866399792494e-05,0.00038196129455210075,0.141,,0.7166666666666667,,7.514866399792494e-05,0.00038196129455210075
SAN GIOVANNI INCARICO,6006420004.0,1095.9136101421404,1.011,,1.55,,0.0009225179709821039,0.0014143450593692,1.011,,1.55,,0.0009225179709821039,0.0014143450593692,1.011,,1.55,,0.0009225179709821039,0.0014143450593692
SANT'AMBROGIO SUL GARIGLIANO,6006510001.0,1580.847887521077,0.374,,1.2,,0.00023658190199847017,0.0007590863165726315,0.374,,1.2,,0.00023658190199847017,0.0007590863165726315,4.04,,5.766666666666667,,0.0025555905991278597,0.003647831465751813
SANT'AMBROGIO SUL GARIGLIANO,6006520003.0,678.5617567247225,1.21,,2.45,,0.0017831833108904046,0.0036105777782491667,1.21,,2.45,,0.0017831833108904046,0.0036105777782491667,3.236,,3.9666666666666663,,0.004768910077720124,0.005845697355260555
SANT'AMBROGIO SUL GARIGLIANO,6006520002.0,952.5988239956158,2.298,,3.433333333333333,,0.002412348138706684,0.003604175490089766,2.298,,3.433333333333333,,0.002412348138706684,0.003604175490089766,1.808,,2.55,,0.0018979658114802807,0.0026768876212802627
SANT'AMBROGIO SUL GARIGLIANO,6006526601.0,1145.7308006769304,1.807,,2.85,,0.001577159310836693,0.002487495315929483,1.807,,2.85,,0.001577159310836693,0.002487495315929483,4.811,,5.983333333333333,,0.0041990666543637685,0.005222285487828563
SANT'ANDREA DEL GARIGLIANO,6006610001.0,1946.288130380686,0.819,,2.2166666666666663,,0.00042080100434040407,0.0011389200972176177,0.412,,2.05,,0.00021168499852044747,0.0010532870072012556,0.412,,2.05,,0.00021168499852044747,0.0010532870072012556
SANT'ANDREA DEL GARIGLIANO,6006620007.0,947.9563601765806,2.545,,5.066666666666666,,0.0026847227434878226,0.005344831133073334,2.379,,4.916666666666667,,0.002509609197154236,0.005186596000844189,2.379,,4.916666666666667,,0.002509609197154236,0.005186596000844189
SANT'ANDREA DEL GARIGLIANO,6006620010.0,4323.211212010675,1.466,,2.8666666666666667,,0.00033909978673426426,0.0006630873501397618,1.3,,2.7333333333333334,,0.00030070240297035714,0.000632246078040238,1.3,,2.7333333333333334,,0.00030070240297035714,0.000632246078040238
SANT'ANDREA DEL GARIGLIANO,6006620017.0,1129.3974259768822,4.271,,6.766666666666667,,0.0037816625943748374,0.005991395509701803,4.199,,6.316666666666666,,0.0037179117850105227,0.005592952951174836,4.199,,6.316666666666666,,0.0037179117850105227,0.005592952951174836
SANT'ANDREA DEL GARIGLIANO,6006626613.0,1186.4112551051412,2.394,,4.5,,0.0020178500412050128,0.0037929512052725803,2.228,,4.216666666666667,,0.0018779322856327355,0.003554135759014677,2.228,,4.216666666666667,,0.0018779322856327355,0.003554135759014677
SANT'ANDREA DEL GARIGLIANO,6006620016.0,1241.4865983662114,3.384,,5.466666666666667,,0.0027257644218256745,0.004403323140065117,3.312,,4.916666666666667,,0.0026677694341272562,0.003960305872924419,3.312,,4.916666666666667,,0.0026677694341272562,0.003960305872924419
SANT'APOLLINARE,6006710001.0,1133.7287458958438,0.158,,0.6166666666666667,,0.0001393631418202706,0.0005439278741930393,0.158,,0.6166666666666667,,0.0001393631418202706,0.0005439278741930393,0.816,,2.1,,0.0007197488843376,0.0018522949229276473
