Comune,Popolazione_totale,SI_mean_km,SP_mean_km,SS_mean_km,IC_mean_km,SI_mean_min,SP_mean_min,SS_mean_min,IC_mean_min,SI_St.Dv_km,SP_St.Dv_km,SS_St.Dv_km,IC_St.Dv_km,SI_St.Dv_min,SP_St.Dv_min,SS_St.Dv_min,IC_St.Dv_min
FONTANA LIRI,2068.0,0.568139506769826,1.3628754835589942,1.4589344777562863,6.428845986460348,4.8147284010315925,10.030830915538361,10.793431656995487,15.036202450032238,1.7121801404447292,1.688936598375834,1.289996253224533,1.1217363029399254,17.640374828049264,11.298563904155975,6.902760451576735,11.394877829127468
FONTE NUOVA,31026.0,4.009017361782591,4.843070956617031,5.36030484915877,5.350650204667054,16.131979003273237,18.097981979271864,18.424502970626786,19.640282075248717,2.2237967645448173,2.4390211299253273,2.5128392805748643,2.6422162406775107,11.5636723629874,11.736529249618924,13.49017775395615,14.233995764249286
FONTECHIARI,249.0,0.8005180722891566,1.0382088353413654,8.989493975903613,8.989493975903613,6.093607764390895,5.879049531459169,39.26670013386881,39.26670013386881,2.113379008444376,2.592533445621612,12.596916064391845,12.596916064391845,20.265500469005428,12.219603254758468,47.65262225111445,47.65262225111445
FORANO,2660.0,3.161463627819549,2.864336654135338,2.491468796992481,9.995340037593984,14.75005012531328,15.797929197994986,13.6953007518797,33.41285714285714,1.1857990625171984,3.5275440465003407,3.384397459913162,1.761050349460041,7.405944184184706,14.743950422938694,14.69335324660881,7.932735154852767
FORMELLO,12094.0,10.869527244914835,11.008719633702663,3.7513896146849675,4.205281751281627,29.810022531833962,30.395213880160956,16.467171738051928,17.54587398710104,5.659975760822236,5.663742252046702,8.785513690702656,8.837680384095624,28.720989561679726,28.47467424594526,36.69626051403993,36.79711382675055
FORMIA,35353.0,4.254079653777614,3.7948576188725145,3.230900637852516,2.906817691096465,17.739724377731054,14.273121729414758,15.94762349258432,15.085531166614814,1.867789282284764,1.6401634245979537,2.555921144698456,2.410657480239994,12.578480582089435,8.383462393160173,12.660777406199077,12.105683976281876
FRASCATI,22080.0,3.6427499999999995,3.6924,2.8135000000000003,2.9597499999999997,29.944444444444446,29.955,26.916666666666664,28.224999999999998,,,,,,,,
FRASSO SABINO,645.0,2.365922480620155,1.2554821705426358,8.282563565891472,8.853063565891475,18.36267441860465,9.641343669250645,28.9909173126615,30.277041343669246,0.5790724623625843,0.9534398687559342,0.9648790943256399,0.9648790943256398,5.9545014873592015,9.50527813901308,22.127252971710565,22.126554925481965
FROSINONE,43296.0,3.050049912232077,2.6835626597530173,2.4980455330746483,2.782082363266815,6.817007592255306,6.086705437248502,6.153391768292683,6.5848065256220725,0.9420200976674544,0.95004638318786,1.0408791859274398,0.9370232088079232,1.3368846683120277,1.596392113375763,1.5593328237483024,1.3355011181320615
FUMONE,1745.0,2.4412507163323784,3.025758452722063,2.4412507163323784,6.590331518624641,21.456599808978034,19.173113658070676,21.456599808978034,14.557655205348613,2.8083884524759037,3.0908771408776508,2.8083884524759037,1.9333203950716498,14.36293261605489,20.231818998794946,14.36293261605489,10.87451467627151
GAETA,18773.0,2.01932042694295,2.01932042694295,1.5313263063974858,1.5313263063974858,11.810850134945577,11.810850134945577,11.134789325094552,11.134789325094552,5.982513813711591,5.982513813711591,6.599902461400471,6.599902461400471,8.53208125783374,8.53208125783374,8.36482487197962,8.36482487197962
GALLESE,2019.0,18.043781327389794,1.4677828132738981,1.8950876671619614,23.71369960376424,115.73020884926532,4.3063397721644385,8.963344064718507,69.37996532937098,13.310653652870192,1.8652659774591576,1.3455220176570877,2.8739729759805797,108.38495949366983,2.1758140239153407,3.1494120556536096,2.159571716799423
GALLICANO NEL LAZIO,5638.0,3.24603573962398,2.4122735899255052,2.310919918410784,2.310919918410784,14.253294608017027,12.293502424027434,12.224883232824876,12.224883232824876,1.1555720805442355,1.2227494803379255,1.2229828800927673,1.2229828800927673,8.173013406825424,8.072833960149815,8.078050965883252,8.078050965883252
GALLINARO,301.0,0.7201511627906976,0.7201511627906976,7.096117940199336,6.216827242524916,5.15235326688815,5.15235326688815,22.24977851605759,23.871483942414173,2.1022996535540153,2.1022996535540153,1.922616273033528,1.1660698235240174,16.14583422939066,16.14583422939066,11.595213731599841,10.203156283628518
GAVIGNANO,1192.0,1.4968015939597317,1.5394018456375838,1.2928397651006711,13.09745427852349,11.061856823266217,11.352747483221476,8.846693232662194,37.65929110738256,2.0391184077812605,2.0302341643034096,2.1202453642826113,1.6260833970881428,14.227726489436078,14.26113831843609,16.302995188504543,7.636292921091987
GENAZZANO,4478.0,17.928031710585085,0.9209931889236267,1.2221435908887897,1.2221435908887897,53.79185369212446,5.637572577043324,7.2023019949382165,7.2023019949382165,3.935070933286972,3.1102439373785455,3.1014961228413624,3.1014961228413624,13.154923164816367,7.717858079372367,8.25849058040673,8.25849058040673
GENZANO DI ROMA,21190.0,2.8161658423784806,2.8763167059933936,1.7073035512033978,1.2735981831052383,10.2701512505899,10.645127103979867,11.046342811074407,6.883262938493,2.7578868467801314,2.7457063160375643,4.208204178298625,4.2103253516758405,16.726694162895654,16.637608069724024,19.801605634126844,20.867412721525305
