Comune,Nucleo_ID,Popolazione,mean_km,St.Dv_km,mean_min,St.Dv_min,match_ratio
LARIANO,5811510001,13106.0,0.8250000000000001,0.3151015709259476,1.627777777777778,0.7469072033193751,3/3
LICENZA,5805110001,36.0,3.6475,0.01909188309203688,6.808333333333334,0.03535533905932725,2/2
LICENZA,5805110002,773.0,0.38049999999999995,0.019091883092036802,1.5083333333333333,0.03535533905932741,2/2
MAGLIANO ROMANO,5805210001,1321.0,0.21899999999999997,,0.6833333333333333,,1/1
MANDELA,5805310001,602.0,23.663666666666664,10.630173156319389,31.883333333333336,14.116214081686348,3/3
MANDELA,5805320001,237.0,24.837,10.473711233369,33.99444444444444,14.068101559253881,3/3
MANZIANA,5805410001,6760.0,0.4286666666666667,0.1736154755006976,2.4277777777777776,0.8797621732499535,3/3
MANZIANA,5805420001,184.0,3.3853333333333326,0.11354441128181218,5.111111111111111,0.2926570486903542,3/3
MANZIANA,5805420003,93.0,2.1623333333333337,0.09420368004135149,5.05,0.22546248764114482,3/3
MANZIANA,5805426702,68.0,2.701333333333333,0.09420368004135149,4.561111111111111,0.23412563895228314,3/3
MARANO EQUO,5805510001,782.0,0.266,,0.95,,1/1
MARCELLINA,5805610001,6636.0,0.5966666666666667,0.19953529345289606,2.25,0.8760707733967615,3/3
MARCELLINA,5805620002,134.0,5.370000000000001,0.5836377301031865,7.644444444444444,1.3022772077886975,3/3
MARCELLINA,5805620001,43.0,3.7836666666666665,0.10000666644445935,5.261111111111112,0.5907465458904366,3/3
MAZZANO ROMANO,5805810001,2452.0,0.412,,2.3333333333333335,,1/1
MENTANA,5805910001,1959.0,5.409666666666667,4.454228253393997,8.294444444444444,6.291204913151316,3/3
MENTANA,5805910002,118.0,1.663,0.057157676649772934,3.305555555555556,0.1635825762703939,3/3
MENTANA,5805910004,181.0,2.9593333333333334,0.8407385642001521,5.911111111111111,1.9624483951695912,3/3
MENTANA,5805920001,500.0,2.094333333333333,0.36306519157492,4.627777777777777,0.6936884774188651,3/3
MENTANA,5805910003,18345.0,0.559,0.18209612845966824,1.6166666666666667,0.3403429642777023,3/3
MONTE COMPATRI,5806010001,97.0,2.9059999999999997,0.2684753247507117,5.027777777777779,0.5691937117374732,3/3
MONTE COMPATRI,5806010006,119.0,3.0173333333333336,0.8392719066746683,5.199999999999999,0.8569973421454958,3/3
MONTE COMPATRI,5806010002,554.0,5.994,0.689676010892071,9.65,1.938713777511036,3/3
MONTE COMPATRI,5806010004,3074.0,7.062,0.26847532475071145,10.727777777777776,0.5691937117374731,3/3
MONTE COMPATRI,5806020002,64.0,2.8480000000000003,0.696761078132239,5.211111111111111,0.6864427898257098,3/3
MONTE COMPATRI,5806020001,61.0,2.989333333333333,0.13376222685546665,5.561111111111112,0.18358568490953656,3/3
MONTE COMPATRI,5806010005,47.0,14.799666666666665,0.2686155865420574,19.861111111111114,0.5691937117374731,3/3
MONTE COMPATRI,5806010003,5848.0,0.7616666666666667,0.7079168971943905,2.2055555555555553,2.0306220539346866,3/3
MONTE COMPATRI,5806010008,307.0,4.154,0.26847532475071145,6.644444444444445,0.5691937117374728,3/3
MONTE COMPATRI,5806010007,22.0,2.227,0.9762212863895152,4.55,1.1691639938197056,3/3
MONTE COMPATRI,5806020005,144.0,3.2333333333333334,0.6634736869939406,7.81111111111111,1.9100853190174325,3/3
MONTE COMPATRI,5806020003,51.0,2.591,0.2684753247507114,5.261111111111111,0.5691937117374731,3/3
MONTE PORZIO CATONE,5806410001,1011.0,1.4920000000000002,1.9334694204977747,3.1333333333333333,3.6822019378506536,3/3
MONTE PORZIO CATONE,5806410002,6928.0,0.22999999999999998,0.05022947341949742,1.211111111111111,0.1635825762703939,3/3
MONTE PORZIO CATONE,5806420007,55.0,2.255666666666667,1.111424461370782,4.45,2.4276760721132282,3/3
MONTE PORZIO CATONE,5806420005,209.0,3.4453333333333336,0.1891939040596534,7.222222222222221,0.2507396465865946,3/3
MONTE PORZIO CATONE,5806420006,104.0,2.087,1.125846792418933,4.538888888888889,2.437287502608252,3/3
MONTEFLAVIO,5806110001,1188.0,0.278,,0.9666666666666668,,1/1
